Timestamp,Open,High,Low,Close,Volume
2012-01-02,1.5030299425125122,1.5255299806594849,1.4850300550460815,1.1282414197921753,46065262.0
2012-01-03,1.597532033920288,1.602031946182251,1.5165300369262695,1.1991790533065796,80345626.0
2012-01-04,1.5255299806594849,1.6065319776535034,1.5255299806594849,1.14513099193573,105812784.0
2012-01-05,1.512030005455017,1.5435309410095215,1.4985300302505493,1.1349973678588867,91250353.0
2012-01-06,1.4850300550460815,1.5435309410095215,1.4670289754867554,1.1147301197052002,107589979.0
2012-01-09,1.4400290250778198,1.4985300302505493,1.4130280017852783,1.0809502601623535,140557928.0
2012-01-10,1.4670289754867554,1.4895299673080444,1.4490289688110352,1.1012176275253296,85842628.0
2012-01-11,1.4940299987792969,1.5030299425125122,1.462528944015503,1.1214858293533325,124489329.0
2012-01-12,1.5255299806594849,1.5435309410095215,1.4985300302505493,1.14513099193573,130194331.0
2012-01-13,1.5030299425125122,1.5390310287475586,1.4895299673080444,1.1282414197921753,70672189.0
2012-01-16,1.5570310354232788,1.5570310354232788,1.5030299425125122,1.1687771081924438,84503024.0
2012-01-17,1.548030972480774,1.5930320024490356,1.5345309972763062,1.162021279335022,157176737.0
2012-01-18,1.5660309791564941,1.5705310106277466,1.5210299491882324,1.1755329370498657,131088158.0
2012-01-19,1.6110320091247559,1.6110320091247559,1.5525310039520264,1.2093126773834229,243111245.0
2012-01-20,1.6110320091247559,1.633533000946045,1.597532033920288,1.2093126773834229,154325664.0
2012-01-23,1.6290329694747925,1.6470329761505127,1.5885319709777832,1.2228249311447144,116286883.0
2012-01-24,1.6290329694747925,1.6380330324172974,1.5930320024490356,1.2228249311447144,97361298.0
2012-01-25,1.6155320405960083,1.6425329446792603,1.6065319776535034,1.2126905918121338,122990707.0
2012-01-26,1.7010339498519897,1.714534044265747,1.6380330324172974,1.276872158050537,230515952.0
2012-01-27,1.714534044265747,1.7280349731445312,1.6920340061187744,1.2870060205459595,135051333.0
2012-01-30,1.714534044265747,1.71903395652771,1.6920340061187744,1.2870060205459595,134751988.0
2012-01-31,1.6695330142974854,1.741534948348999,1.6695330142974854,1.2532261610031128,190518629.0
2012-02-01,1.7370350360870361,1.7370350360870361,1.6695330142974854,1.3038960695266724,145234273.0
2012-02-02,1.7820359468460083,1.7910360097885132,1.7280349731445312,1.3376760482788086,214830717.0
2012-02-03,1.773036003112793,1.7955360412597656,1.7640349864959717,1.3309202194213867,152827276.0
2012-02-06,1.7955360412597656,1.7955360412597656,1.7640349864959717,1.3478096723556519,105033162.0
2012-02-07,1.7820359468460083,1.8135360479354858,1.7775360345840454,1.3376760482788086,181498870.0
2012-02-08,1.8090360164642334,1.8135360479354858,1.7910360097885132,1.3579434156417847,93621065.0
2012-02-09,1.7820359468460083,1.836037039756775,1.773036003112793,1.3376760482788086,126572394.0
2012-02-10,1.773036003112793,1.7820359468460083,1.7550350427627563,1.3309202194213867,96992663.0
2012-02-13,1.8315370082855225,1.8450369834899902,1.7865359783172607,1.3748334646224976,135261062.0
2012-02-14,1.7910360097885132,1.8630369901657104,1.7820359468460083,1.3444316387176514,213416962.0
2012-02-15,1.8315370082855225,1.8495370149612427,1.8135360479354858,1.3748334646224976,181367359.0
2012-02-16,1.8540370464324951,1.8540370464324951,1.8180359601974487,1.3917231559753418,99236220.0
2012-02-17,1.9305390119552612,1.9350390434265137,1.8540370464324951,1.4491488933563232,135811242.0
2012-02-20,1.9530390501022339,1.9800399541854858,1.9395389556884766,1.4660383462905884,96654099.0
2012-02-21,1.9530390501022339,1.9620389938354492,1.9305390119552612,1.4660383462905884,102107817.0
2012-02-22,1.9305390119552612,1.9710400104522705,1.9170379638671875,1.4491488933563232,103860675.0
2012-02-23,1.8405369520187378,1.9350390434265137,1.836037039756775,1.381589412689209,145407440.0
2012-02-24,1.804535984992981,1.8720380067825317,1.7865359783172607,1.3545655012130737,161213093.0
2012-02-27,1.7865359783172607,1.804535984992981,1.7640349864959717,1.3410539627075195,108602123.0
2012-02-28,1.82703697681427,1.8405369520187378,1.7955360412597656,1.3714557886123657,148950122.0
2012-02-29,1.8720380067825317,1.881037950515747,1.82703697681427,1.4052355289459229,190878426.0
2012-03-01,1.8765380382537842,1.8945380449295044,1.8450369834899902,1.4086134433746338,123860024.0
2012-03-02,1.8720380067825317,1.8855379819869995,1.8540370464324951,1.4052355289459229,53241350.0
2012-03-05,1.804535984992981,1.8630369901657104,1.804535984992981,1.3545655012130737,98322314.0
2012-03-06,1.7775360345840454,1.8225369453430176,1.7775360345840454,1.3342981338500977,132124074.0
2012-03-07,1.82703697681427,1.8315370082855225,1.7865359783172607,1.3714557886123657,103369129.0
2012-03-08,1.8315370082855225,1.867537021636963,1.8225369453430176,1.3748334646224976,109114266.0
2012-03-09,1.8090360164642334,1.8450369834899902,1.804535984992981,1.3579434156417847,84314350.0
2012-03-12,1.8000359535217285,1.82703697681427,1.7955360412597656,1.3511875867843628,65890608.0
2012-03-13,1.8135360479354858,1.8405369520187378,1.8135360479354858,1.361321210861206,98387079.0
2012-03-14,1.8630369901657104,1.8720380067825317,1.8315370082855225,1.3984789848327637,122332813.0
2012-03-15,1.881037950515747,1.881037950515747,1.8540370464324951,1.4119913578033447,96880343.0
2012-03-16,1.944038987159729,1.9485390186309814,1.881037950515747,1.4592827558517456,168538519.0
2012-03-19,1.9665390253067017,1.9800399541854858,1.9305390119552612,1.4761722087860107,145547060.0
2012-03-20,1.9395389556884766,1.9620389938354492,1.9125380516052246,1.4559048414230347,120123767.0
2012-03-21,1.9530390501022339,1.9620389938354492,1.9395389556884766,1.4660383462905884,92679153.0
2012-03-22,1.9350390434265137,1.9710400104522705,1.9305390119552612,1.4525268077850342,109231102.0
2012-03-23,1.9260389804840088,1.9485390186309814,1.9215389490127563,1.4457710981369019,84392406.0
2012-03-26,1.9800399541854858,1.9800399541854858,1.9215389490127563,1.4863065481185913,124435588.0
2012-03-27,1.9890400171279907,2.011539936065674,1.975540041923523,1.4930623769760132,147680567.0
2012-03-28,1.9575389623641968,1.998039960861206,1.9575389623641968,1.4694162607192993,110663272.0
2012-03-29,1.944038987159729,1.9665390253067017,1.944038987159729,1.4592827558517456,84134433.0
2012-03-30,1.975540041923523,1.9845399856567383,1.9620389938354492,1.4829288721084595,76576280.0
2012-04-02,1.9665390253067017,1.9665390253067017,1.9395389556884766,1.5178639888763428,90728933.0
2012-04-03,1.975540041923523,2.011539936065674,1.975540041923523,1.5248115062713623,129236520.0
2012-04-04,1.9485390186309814,1.9620389938354492,1.9350390434265137,1.503970980644226,79623494.0
2012-04-05,1.9035379886627197,1.9575389623641968,1.8945380449295044,1.4692370891571045,173350046.0
2012-04-06,1.8495370149612427,1.9080380201339722,1.8450369834899902,1.4275565147399902,99875707.0
2012-04-09,1.8495370149612427,1.858536958694458,1.82703697681427,1.4275565147399902,101697559.0
